Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ToastNotificationService.cs,224,12,"M:Windows.UI.Color.FromArgb(System.Byte,System.Byte,System.Byte,System.Byte)",,,,,"return type switch              {                  ToastType.Success => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 46, 160, 67)),                  ToastType.Error => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 232, 17, 35)),                  ToastType.Warning => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 255, 185, 0)),                  ToastType.Info => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 0, 120, 212)),                  ToastType.Progress => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 50, 50, 50)),                  _ => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 50, 50, 50))              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ToastNotificationService.cs,224,12,T:Windows.UI.Color,,,,,"return type switch              {                  ToastType.Success => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 46, 160, 67)),                  ToastType.Error => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 232, 17, 35)),                  ToastType.Warning => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 255, 185, 0)),                  ToastType.Info => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 0, 120, 212)),                  ToastType.Progress => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 50, 50, 50)),                  _ => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 50, 50, 50))              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ToastNotificationService.cs,224,12,T:Windows.UI.Color,,,,,"return type switch              {                  ToastType.Success => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 46, 160, 67)),                  ToastType.Error => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 232, 17, 35)),                  ToastType.Warning => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 255, 185, 0)),                  ToastType.Info => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 0, 120, 212)),                  ToastType.Progress => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 50, 50, 50)),                  _ => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 50, 50, 50))              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ToastNotificationService.cs,224,12,"M:Windows.UI.Color.FromArgb(System.Byte,System.Byte,System.Byte,System.Byte)",,,,,"return type switch              {                  ToastType.Success => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 46, 160, 67)),                  ToastType.Error => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 232, 17, 35)),                  ToastType.Warning => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 255, 185, 0)),                  ToastType.Info => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 0, 120, 212)),                  ToastType.Progress => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 50, 50, 50)),                  _ => new Microsoft.UI.Xaml.Media.SolidColorBrush(Color.FromArgb(255, 50, 50, 50))              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ToastNotificationService.cs,207,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,"var slideAnimation = new SlideOutThemeAnimation              {                  ToHorizontalOffset = 400,                  Duration = TimeSpan.FromMilliseconds(200)              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ToastNotificationService.cs,174,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,"var slideAnimation = new SlideInThemeAnimation              {                  FromHorizontalOffset = 400,                  Duration = TimeSpan.FromMilliseconds(200)              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\WebSocketService.cs,253,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(messageJson);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\WebSocketService.cs,253,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(messageJson);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\WebSocketService.cs,74,16,T:System.Uri,,,,,"await _webSocket.ConnectAsync(uriBuilder.Uri, cancellationToken);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ServiceProvider.cs,255,24,M:System.TimeSpan.FromSeconds(System.Double),,,,,await Task.Delay(TimeSpan.FromSeconds(5));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ServiceProvider.cs,72,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,"var config = new BackendClientConfig             {                 BaseUrl = ""http://localhost:8000"",                 WebSocketUrl = ""ws://localhost:8000/ws"",                 RequestTimeout = TimeSpan.FromSeconds(30)             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\KeyboardNavigationHelper.cs,104,20,P:Windows.Foundation.Point.X,,,,,return (int)(point.Y * 10000 + point.X);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\KeyboardNavigationHelper.cs,104,20,P:Windows.Foundation.Point.Y,,,,,return (int)(point.Y * 10000 + point.X);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\KeyboardNavigationHelper.cs,103,20,T:Windows.Foundation.Point,,,,,"var point = transform.TransformPoint(new Windows.Foundation.Point(0, 0));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\KeyboardNavigationHelper.cs,103,20,T:Windows.Foundation.Point,,,,,"var point = transform.TransformPoint(new Windows.Foundation.Point(0, 0));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\UpdateService.cs,327,16,T:System.Net.Http.HttpContent,,,,,var jsonContent = await response.Content.ReadAsStringAsync(CancellationToken.None).ConfigureAwait(false);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\UpdateService.cs,210,20,T:System.Net.Http.HttpContent,,,,,"using (var contentStream = await downloadResponse.Content.ReadAsStreamAsync(CancellationToken.None).ConfigureAwait(false))                     {                         var buffer = new byte[8192];                         int bytesRead;                                                  while ((bytesRead = await contentStream.ReadAsync(buffer, 0, buffer.Length, CancellationToken.None).ConfigureAwait(false)) > 0)                         {                             await fileStream.WriteAsync(buffer, 0, bytesRead, CancellationToken.None).ConfigureAwait(false);                             bytesDownloaded += bytesRead;                                                          if (totalBytes > 0)                             {                                 _downloadProgress = (double)bytesDownloaded / totalBytes;                                 var elapsedSeconds = stopwatch.Elapsed.TotalSeconds;                                 var speedMbps = elapsedSeconds > 0 ? (bytesDownloaded * 8) / (elapsedSeconds * 1_000_000) : 0;                                                                  progressCallback?.Invoke(_downloadProgress);                                 OnDownloadProgressChanged(_downloadProgress, bytesDownloaded, totalBytes, speedMbps);                             }                         }                     }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\UpdateService.cs,210,20,M:System.Net.Http.HttpContent.ReadAsStreamAsync(System.Threading.CancellationToken),,,,,"using (var contentStream = await downloadResponse.Content.ReadAsStreamAsync(CancellationToken.None).ConfigureAwait(false))                     {                         var buffer = new byte[8192];                         int bytesRead;                                                  while ((bytesRead = await contentStream.ReadAsync(buffer, 0, buffer.Length, CancellationToken.None).ConfigureAwait(false)) > 0)                         {                             await fileStream.WriteAsync(buffer, 0, bytesRead, CancellationToken.None).ConfigureAwait(false);                             bytesDownloaded += bytesRead;                                                          if (totalBytes > 0)                             {                                 _downloadProgress = (double)bytesDownloaded / totalBytes;                                 var elapsedSeconds = stopwatch.Elapsed.TotalSeconds;                                 var speedMbps = elapsedSeconds > 0 ? (bytesDownloaded * 8) / (elapsedSeconds * 1_000_000) : 0;                                                                  progressCallback?.Invoke(_downloadProgress);                                 OnDownloadProgressChanged(_downloadProgress, bytesDownloaded, totalBytes, speedMbps);                             }                         }                     }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\UpdateService.cs,206,20,T:System.Net.Http.HttpContent,,,,,var totalBytes = downloadResponse.Content.Headers.ContentLength ?? 0L;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\UpdateService.cs,169,16,T:System.Net.Http.HttpContent,,,,,var jsonContent = await response.Content.ReadAsStringAsync(CancellationToken.None).ConfigureAwait(false);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\UpdateService.cs,102,16,T:System.Net.Http.HttpContent,,,,,var jsonContent = await response.Content.ReadAsStringAsync(cancellationToken).ConfigureAwait(false);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\UpdateService.cs,47,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,_httpClient = new HttpClient             {                 Timeout = TimeSpan.FromSeconds(30)             };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\UpdateService.cs,47,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,_httpClient = new HttpClient             {                 Timeout = TimeSpan.FromSeconds(30)             };
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\JobProgressWebSocketClient.cs,111,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(payloadJson);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\JobProgressWebSocketClient.cs,111,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(payloadJson);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\AudioPlayerService.cs,253,20,M:System.TimeSpan.FromSeconds(System.Double),,,,,_previewAudioReader.CurrentTime = TimeSpan.FromSeconds(position);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\AudioPlayerService.cs,210,16,M:System.TimeSpan.FromSeconds(System.Double),,,,,_audioFileReader.CurrentTime = TimeSpan.FromSeconds(position);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\AudioPlayerService.cs,128,20,M:System.TimeSpan.FromSeconds(System.Double),,,,,var duration = TimeSpan.FromSeconds((double)totalBytes / bytesPerSecond);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\AudioPlaybackService.cs,301,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,"_positionTimer = new System.Threading.Timer(                  _ =>                  {                      if (_isPlaying && _audioFileReader != null)                      {                          PositionChanged?.Invoke(this, Position);                      }                  },                  null,                  TimeSpan.Zero,                  TimeSpan.FromMilliseconds(100) // Update every 100ms              );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\AudioPlaybackService.cs,292,20,M:System.TimeSpan.FromSeconds(System.Double),,,,,_audioFileReader.CurrentTime = TimeSpan.FromSeconds(position);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\AudioPlaybackService.cs,217,16,T:System.Net.Http.HttpContent,,,,,using var stream = await response.Content.ReadAsStreamAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\AudioPlaybackService.cs,217,16,M:System.Net.Http.HttpContent.ReadAsStreamAsync(System.Threading.CancellationToken),,,,,using var stream = await response.Content.ReadAsStreamAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\AudioPlaybackService.cs,193,16,T:System.Net.Http.HttpContent,,,,,var contentType = response.Content.Headers.ContentType?.MediaType;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ContextMenuService.cs,197,8,T:Windows.Foundation.Point,,,,,"public void ShowContextMenu(MenuFlyout menu, UIElement target, Point position)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\VersionService.cs,114,20,P:System.Environment.OSVersion,,,,,var version = Environment.OSVersion;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\BackendClientAdapter.cs,19,12,T:System.Uri,,,,,"var httpClient = new HttpClient              {                  BaseAddress = new Uri(config.BaseUrl),                  Timeout = config.RequestTimeout              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\BackendClientAdapter.cs,19,12,M:System.Uri.#ctor(System.String),,,,,"var httpClient = new HttpClient              {                  BaseAddress = new Uri(config.BaseUrl),                  Timeout = config.RequestTimeout              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\BackendClientAdapter.cs,19,12,T:System.Uri,,,,,"var httpClient = new HttpClient              {                  BaseAddress = new Uri(config.BaseUrl),                  Timeout = config.RequestTimeout              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\BackendClientAdapter.cs,19,12,T:System.Uri,,,,,"var httpClient = new HttpClient              {                  BaseAddress = new Uri(config.BaseUrl),                  Timeout = config.RequestTimeout              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\BackendClientAdapter.cs,19,12,M:System.Uri.#ctor(System.String),,,,,"var httpClient = new HttpClient              {                  BaseAddress = new Uri(config.BaseUrl),                  Timeout = config.RequestTimeout              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\BackendClientAdapter.cs,19,12,T:System.Uri,,,,,"var httpClient = new HttpClient              {                  BaseAddress = new Uri(config.BaseUrl),                  Timeout = config.RequestTimeout              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\DragDropVisualFeedbackService.cs,127,8,T:Windows.Foundation.Point,,,,,public void UpdateDragPreviewPosition(Point position)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\DragDropVisualFeedbackService.cs,132,16,P:Windows.Foundation.Point.Y,,,,,"Canvas.SetTop(_dragPreview, position.Y);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\DragDropVisualFeedbackService.cs,131,16,P:Windows.Foundation.Point.X,,,,,"Canvas.SetLeft(_dragPreview, position.X);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\DragDropVisualFeedbackService.cs,73,12,T:Windows.UI.Color,,,,,"var indicator = new Border              {                  Background = new SolidColorBrush(Color.FromArgb(150, 0, 255, 127)), // Semi-transparent green                  BorderBrush = new SolidColorBrush(Color.FromArgb(255, 0, 255, 127)),                  BorderThickness = new Thickness(2),                  CornerRadius = new Microsoft.UI.Xaml.CornerRadius(4),                  Opacity = 0.8              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\DragDropVisualFeedbackService.cs,73,12,T:Windows.UI.Color,,,,,"var indicator = new Border              {                  Background = new SolidColorBrush(Color.FromArgb(150, 0, 255, 127)), // Semi-transparent green                  BorderBrush = new SolidColorBrush(Color.FromArgb(255, 0, 255, 127)),                  BorderThickness = new Thickness(2),                  CornerRadius = new Microsoft.UI.Xaml.CornerRadius(4),                  Opacity = 0.8              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\DragDropVisualFeedbackService.cs,73,12,"M:Windows.UI.Color.FromArgb(System.Byte,System.Byte,System.Byte,System.Byte)",,,,,"var indicator = new Border              {                  Background = new SolidColorBrush(Color.FromArgb(150, 0, 255, 127)), // Semi-transparent green                  BorderBrush = new SolidColorBrush(Color.FromArgb(255, 0, 255, 127)),                  BorderThickness = new Thickness(2),                  CornerRadius = new Microsoft.UI.Xaml.CornerRadius(4),                  Opacity = 0.8              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\DragDropVisualFeedbackService.cs,73,12,T:Windows.UI.Color,,,,,"var indicator = new Border              {                  Background = new SolidColorBrush(Color.FromArgb(150, 0, 255, 127)), // Semi-transparent green                  BorderBrush = new SolidColorBrush(Color.FromArgb(255, 0, 255, 127)),                  BorderThickness = new Thickness(2),                  CornerRadius = new Microsoft.UI.Xaml.CornerRadius(4),                  Opacity = 0.8              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\DragDropVisualFeedbackService.cs,73,12,T:Windows.UI.Color,,,,,"var indicator = new Border              {                  Background = new SolidColorBrush(Color.FromArgb(150, 0, 255, 127)), // Semi-transparent green                  BorderBrush = new SolidColorBrush(Color.FromArgb(255, 0, 255, 127)),                  BorderThickness = new Thickness(2),                  CornerRadius = new Microsoft.UI.Xaml.CornerRadius(4),                  Opacity = 0.8              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\DragDropVisualFeedbackService.cs,73,12,"M:Windows.UI.Color.FromArgb(System.Byte,System.Byte,System.Byte,System.Byte)",,,,,"var indicator = new Border              {                  Background = new SolidColorBrush(Color.FromArgb(150, 0, 255, 127)), // Semi-transparent green                  BorderBrush = new SolidColorBrush(Color.FromArgb(255, 0, 255, 127)),                  BorderThickness = new Thickness(2),                  CornerRadius = new Microsoft.UI.Xaml.CornerRadius(4),                  Opacity = 0.8              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\DragDropVisualFeedbackService.cs,26,12,T:Windows.UI.Color,,,,,"var preview = new Border              {                  Background = new SolidColorBrush(Color.FromArgb(200, 0, 120, 212)), // Semi-transparent cyan                  CornerRadius = new Microsoft.UI.Xaml.CornerRadius(4),                  Padding = new Thickness(8, 4, 8, 4),                  Opacity = 0.9,                  RenderTransform = new ScaleTransform { ScaleX = 0.95, ScaleY = 0.95 }              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\DragDropVisualFeedbackService.cs,26,12,T:Windows.UI.Color,,,,,"var preview = new Border              {                  Background = new SolidColorBrush(Color.FromArgb(200, 0, 120, 212)), // Semi-transparent cyan                  CornerRadius = new Microsoft.UI.Xaml.CornerRadius(4),                  Padding = new Thickness(8, 4, 8, 4),                  Opacity = 0.9,                  RenderTransform = new ScaleTransform { ScaleX = 0.95, ScaleY = 0.95 }              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\DragDropVisualFeedbackService.cs,26,12,"M:Windows.UI.Color.FromArgb(System.Byte,System.Byte,System.Byte,System.Byte)",,,,,"var preview = new Border              {                  Background = new SolidColorBrush(Color.FromArgb(200, 0, 120, 212)), // Semi-transparent cyan                  CornerRadius = new Microsoft.UI.Xaml.CornerRadius(4),                  Padding = new Thickness(8, 4, 8, 4),                  Opacity = 0.9,                  RenderTransform = new ScaleTransform { ScaleX = 0.95, ScaleY = 0.95 }              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\StatusBarActivityService.cs,143,20,M:System.TimeSpan.FromSeconds(System.Double),,,,,await Task.Delay(TimeSpan.FromSeconds(5));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\StatusBarActivityService.cs,138,20,M:System.TimeSpan.FromSeconds(System.Double),,,,,await Task.Delay(TimeSpan.FromSeconds(2));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ThemeManager.cs,59,12,T:System.Uri,,,,,"var densityDict = new ResourceDictionary               {                   Source = new Uri($""ms-appx:///Resources/Density.{density}.xaml"")               };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ThemeManager.cs,59,12,M:System.Uri.#ctor(System.String),,,,,"var densityDict = new ResourceDictionary               {                   Source = new Uri($""ms-appx:///Resources/Density.{density}.xaml"")               };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ThemeManager.cs,59,12,T:System.Uri,,,,,"var densityDict = new ResourceDictionary               {                   Source = new Uri($""ms-appx:///Resources/Density.{density}.xaml"")               };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ThemeManager.cs,48,16,T:System.Uri,,,,,"if (dict.Source != null && dict.Source.ToString().Contains(""Density.""))                  {                      toRemove.Add(dict);                  }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ThemeManager.cs,48,16,T:System.Uri,,,,,"if (dict.Source != null && dict.Source.ToString().Contains(""Density.""))                  {                      toRemove.Add(dict);                  }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ThemeManager.cs,31,12,T:System.Uri,,,,,"var themeDict = new ResourceDictionary               {                   Source = new Uri($""ms-appx:///Resources/Theme.{name}.xaml"")               };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ThemeManager.cs,31,12,M:System.Uri.#ctor(System.String),,,,,"var themeDict = new ResourceDictionary               {                   Source = new Uri($""ms-appx:///Resources/Theme.{name}.xaml"")               };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ThemeManager.cs,31,12,T:System.Uri,,,,,"var themeDict = new ResourceDictionary               {                   Source = new Uri($""ms-appx:///Resources/Theme.{name}.xaml"")               };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ThemeManager.cs,20,16,T:System.Uri,,,,,"if (dict.Source != null && dict.Source.ToString().Contains(""Theme.""))                  {                      toRemove.Add(dict);                  }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\ThemeManager.cs,20,16,T:System.Uri,,,,,"if (dict.Source != null && dict.Source.ToString().Contains(""Theme.""))                  {                      toRemove.Add(dict);                  }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\RealtimeVoiceWebSocketClient.cs,134,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(payloadJson);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\Services\RealtimeVoiceWebSocketClient.cs,134,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(payloadJson);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\obj\x64\Debug\net8.0-windows10.0.19041.0\win-x64\App.g.i.cs,49,12,T:System.Uri,,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///App.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\obj\x64\Debug\net8.0-windows10.0.19041.0\win-x64\App.g.i.cs,49,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///App.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\VoiceStudio.App\VoiceStudio.App.csproj,File,src\VoiceStudio.App\obj\x64\Debug\net8.0-windows10.0.19041.0\win-x64\MainWindow.g.i.cs,83,12,T:System.Uri,,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///MainWindow.xaml"");"
